Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2009;2010;2011;2012;2013
Slovenia;Mali;Import;  All Products;Trade Value (US$ Thousand);13,037;128,774;31,324;7,573;21,238
Slovenia;Malta;Import;  All Products;Trade Value (US$ Thousand);2522,629;2776,026;3022,146;1555,621;17185,892
Slovenia;Marshall Islands;Import;  All Products;Trade Value (US$ Thousand);0,795;0,845;0,145;0,058;2,367
Slovenia;Mauritania;Import;  All Products;Trade Value (US$ Thousand);5,748;5,212;5,522;4,311;1,259
Slovenia;Mauritius;Import;  All Products;Trade Value (US$ Thousand);2920,843;2550,36;2614,222;2152,438;2694,708
Slovenia;Mayotte;Import;  All Products;Trade Value (US$ Thousand);;;0,602;0,385;
Slovenia;Mexico;Import;  All Products;Trade Value (US$ Thousand);26489,736;33408,377;42239,551;43430,435;39973,965
Slovenia;Micronesia, Fed. Sts.;Import;  All Products;Trade Value (US$ Thousand);;;0,156;;
Slovenia;Moldova;Import;  All Products;Trade Value (US$ Thousand);2723,621;2131,701;2781,788;3160,658;1900,197
Slovenia;Mongolia;Import;  All Products;Trade Value (US$ Thousand);9,633;10,226;3,561;99,406;6,17
Slovenia;Montenegro;Import;  All Products;Trade Value (US$ Thousand);24682,608;35199,405;37441,385;35056,351;28639,481
Slovenia;Montserrat;Import;  All Products;Trade Value (US$ Thousand);0,066;231,897;0,018;0,004;0,011
Slovenia;Morocco;Import;  All Products;Trade Value (US$ Thousand);16758,487;17170,983;16152,964;15229,791;18953,706
Slovenia;Mozambique;Import;  All Products;Trade Value (US$ Thousand);24454,763;65330,267;72938,06;70669,287;59344,614
Slovenia;Myanmar;Import;  All Products;Trade Value (US$ Thousand);775,872;486,271;541,577;334,153;593,094
Slovenia;Namibia;Import;  All Products;Trade Value (US$ Thousand);207,92;651,983;142,844;186,359;145,971
Slovenia;Nauru;Import;  All Products;Trade Value (US$ Thousand);9,212;10,65;87,151;89,658;35,417
Slovenia;Nepal;Import;  All Products;Trade Value (US$ Thousand);318,744;352,431;150,612;257,426;357,723
Slovenia;Netherlands;Import;  All Products;Trade Value (US$ Thousand);506577,243;516954,14;626891,397;502507,755;545729,472
Slovenia;Netherlands Antilles;Import;  All Products;Trade Value (US$ Thousand);32,927;1,774;;;
Slovenia;New Caledonia;Import;  All Products;Trade Value (US$ Thousand);10,849;4,617;1,175;1,827;2,501
Slovenia;New Zealand;Import;  All Products;Trade Value (US$ Thousand);4724,137;1428,506;1518,852;1281,81;1138,573
Slovenia;Nicaragua;Import;  All Products;Trade Value (US$ Thousand);254,341;371,6;160,166;66,783;85,047
Slovenia;Niger;Import;  All Products;Trade Value (US$ Thousand);101,255;120,99;242,223;74,776;87,545
Slovenia;Nigeria;Import;  All Products;Trade Value (US$ Thousand);19,989;38,824;30,649;81,827;67,977
Slovenia;Niue;Import;  All Products;Trade Value (US$ Thousand);1,331;5,186;;0,507;9,515
Slovenia;Norfolk Island;Import;  All Products;Trade Value (US$ Thousand);0,171;2,082;7,711;7,965;51,387
Slovenia;Northern Mariana Islands;Import;  All Products;Trade Value (US$ Thousand);0,616;;;0,141;
Slovenia;Norway;Import;  All Products;Trade Value (US$ Thousand);36080,56;38788,283;49299,932;61330,144;57550,315
Slovenia;Occ.Pal.Terr;Import;  All Products;Trade Value (US$ Thousand);0,25;;39,346;29,781;1,167
Slovenia;Oman;Import;  All Products;Trade Value (US$ Thousand);451,764;3448,743;684,28;7831,501;1632,555
Slovenia;Other Asia, nes;Import;  All Products;Trade Value (US$ Thousand);90934,5;97078,891;133690,611;115276,677;117207,244
Slovenia;Pakistan;Import;  All Products;Trade Value (US$ Thousand);13640,023;14016,415;15427,316;17251,3;17177,533
Slovenia;Palau;Import;  All Products;Trade Value (US$ Thousand);;;;60,533;
Slovenia;Panama;Import;  All Products;Trade Value (US$ Thousand);372,672;542,657;617,344;839,589;686,457
Slovenia;Papua New Guinea;Import;  All Products;Trade Value (US$ Thousand);48,808;0,345;806,731;1919,849;74,557
Slovenia;Paraguay;Import;  All Products;Trade Value (US$ Thousand);224,331;32808,969;89630,439;83,274;166,734
Slovenia;Peru;Import;  All Products;Trade Value (US$ Thousand);2775,009;2569,45;3521,465;2911,098;3606,035
Slovenia;Philippines;Import;  All Products;Trade Value (US$ Thousand);10986,644;10365,797;14101,199;20858,408;15324,273
Slovenia;Pitcairn;Import;  All Products;Trade Value (US$ Thousand);1,065;;10,068;0,217;0,448
Slovenia;Poland;Import;  All Products;Trade Value (US$ Thousand);536403,174;574217,072;668238,996;614667,29;700183,577
Slovenia;Portugal;Import;  All Products;Trade Value (US$ Thousand);40154,456;45627,995;63387,955;61046,096;137010,797
Slovenia;Qatar;Import;  All Products;Trade Value (US$ Thousand);208,308;21,119;19991,26;30706,977;1924,212
